map4_r2_bit_827,MACCS_88,nS,BCUTv-1h,BCUTi-1l,BIC0,MIC0,AMID_C,BCUTp-1h,AMID_h,SIC0,AATSC0p,TopoPSA,CIC0,SM1_DzZ,SM1_Dzm,map4_r2_bit_719,BCUTZ-1h,IC0,AATSC0i,AATS1Z,MACCS_127,MACCS_143,BCUTm-1h,VSA_EState7,nC,ATS4i,MID_C,piPC6,AATS1m,ATS4se,ATS4are,ATS4pe,ATS3d,ATS3v,ATS3s,AATS0p,SlogP_VSA5,ATS3i,ATS4s,ATS3pe,ATS3are,ATS3se,MZ,ATS3p,SlogP_VSA11,AATS0Z,SpMAD_DzZ,SpMAD_Dzm,ATS5i
0,0,0,20.75267918549948,11.09143321774847,0.270858031,12.7688155405284,1.360268402753967,1.8524765823178568,0.5308027674008499,0.27326293140728,0.207626521912059,52.6,3.6336853429636,1.0,0.9970623163947748,0,8.031125256169188,1.3663146570364,1.17815563056753,20.9032258064516,0,0,16.016120055045448,2.38365510131203,10,8931.35305515699,19.04375763855554,2.39789527279837,76.7987214516129,432.826096,344.48,346.062,130,8369.30172843253,191.25,1.20202650897756,39.5307608910853,11282.7182206005,194.3333333333333,411.4366,409.81,521.812644,0.572916666666667,62.544367128376,0.0,19.8125,7.233362763862476,7.236280749295437,8203.81141562379
0,0,0,20.75267918549948,11.09143321774847,0.270858031,12.7688155405284,1.360268402753967,1.8524765823178568,0.5308027674008499,0.27326293140728,0.207626521912059,52.6,3.6336853429636,1.0,0.9970623163947748,0,8.031125256169188,1.3663146570364,1.17815563056753,20.9032258064516,0,0,16.016120055045448,2.38365510131203,10,8931.35305515699,19.04375763855554,2.39789527279837,76.7987214516129,432.826096,344.48,346.062,130,8369.30172843253,191.25,1.20202650897756,39.5307608910853,11282.7182206005,194.3333333333333,411.4366,409.81,521.812644,0.572916666666667,62.544367128376,0.0,19.8125,7.233362763862476,7.236280749295437,8203.81141562379
0,0,0,20.81401034609041,11.026023511494204,0.271418499873242,11.5092521511192,1.618899924097802,1.909831681325552,0.3384736749790318,0.277907923967353,0.225412732817194,26.3,3.35329175687149,0.5,0.4985311581973874,0,8.028765099815383,1.29056443290323,1.26224559045463,20.64,1,1,16.01398372114563,7.10587089002267,9,9062.09660756463,17.807899165075824,2.708050201,76.00416668,408.413768,317.1,319.1105,136,8099.08849137132,149.33333333333331,1.304443547,32.10410811463,10534.8404761479,129.41666666666669,375.013,371.43,477.986532,0.56,64.258799572678,0.0,18.64,4.842872702937613,4.844381133936785,6076.45138999134
0,0,0,20.89785088425208,10.94687734790967,0.27725201698442,10.379343438863,1.737795056803079,1.9898998966124104,0.1935975226705434,0.291056381484488,0.240233086195042,20.23,3.0115411025723,0.25,0.2492655790986937,0,8.006123869472528,1.23638641087129,1.33470565074906,20.9473684210526,1,1,16.00204679376845,0.0,8,6525.19767639484,15.640155511227713,3.9440060512812,77.4404074210526,304.924296,238.48,240.5135,90,6761.90936956186,114.66666666666669,1.44213331834158,11.126902983394,5239.4651600223,118.0,213.7055,209.43,262.94398,0.578947368421053,50.26686063,5.7495118332839,19.0526315789474,3.107226039756997,3.1075371968543646,5070.86962072914
0,0,0,20.89777508123336,10.94705933618694,0.27725201698442,10.379343438863,1.7371589359261803,1.989502693092388,0.1941428619138307,0.291056381484488,0.240233086195042,20.23,3.0115411025723,0.25,0.2492655790986937,0,8.006122735114129,1.23638641087129,1.33470565074906,20.9473684210526,1,1,16.002046673264438,0.0,8,6587.09644904653,15.634430423335624,4.12309397550809,77.4404074210526,287.936832,220.78,223.4735,82,6487.783371,103.33333333333334,1.44213331834158,11.126902983394,5239.556848,93.33333333333336,212.8375,208.65,262.616884,0.578947368421053,49.995579412,5.7495118332839,19.0526315789474,3.1843797711501383,3.184702559312402,3899.373248
0,1,1,24.43476223369404,10.336007072580406,0.334798389101982,15.846636319007,1.4065863991822647,2.9177983359878854,0.3633883476483184,0.334798389101982,0.462454941739408,25.3,2.46153846153846,0.625,0.6253587024329383,0,16.00221024895491,1.23890125660263,1.5507862765129,26.0,0,0,32.06110245887686,3.95074074074074,4,2870.221078,7.032931995911324,0.0,96.2941888333334,118.524772,87.386,88.6945,24,2219.41782364773,28.09259259259259,1.77865409529169,0.0,2502.10471967053,25.29629629629629,88.6075,86.578,114.257526,0.615384615384615,21.365950109396,0.0,31.3846153846154,1.940861752682487,1.9404451680445367,1320.36569463725
0,0,0,20.89785088425208,10.94687734790967,0.27725201698442,10.379343438863,1.737795056803079,1.9898998966124104,0.1935975226705434,0.291056381484488,0.240233086195042,20.23,3.0115411025723,0.25,0.2492655790986937,0,8.006123869472528,1.23638641087129,1.33470565074906,20.9473684210526,1,1,16.00204679376845,0.0,8,6525.19767639484,15.640155511227713,3.9440060512812,77.4404074210526,304.924296,238.48,240.5135,90,6761.90936956186,114.66666666666669,1.44213331834158,11.126902983394,5239.4651600223,118.0,213.7055,209.43,262.94398,0.578947368421053,50.26686063,5.7495118332839,19.0526315789474,3.107226039756997,3.1075371968543646,5070.86962072914
0,0,0,20.84909233869564,10.994164682137653,0.240593720686292,9.36194434360386,1.7900729094226298,1.949996206347696,0.1832475982657838,0.248657528386146,0.232289448668765,12.89,3.53163999550005,0.1428571428571429,0.1425001784821875,0,7.044458632,1.16879972264104,1.39104493785811,19.1538461538462,0,0,14.029498343374208,6.8679367441421,10,8367.684188,19.69080200364893,3.70284399446431,69.8638293461539,363.488252,279.057,282.981,121,7784.45810180323,108.25,1.3756997527975,31.8801300633171,9690.44786,89.0,330.556,326.006,422.89188,0.525641025641026,64.98102364,0.0,16.3076923076923,5.345007619478908,5.345272883928357,7245.84085844993
0,0,0,20.862452168479432,10.998885632660874,0.214882485053975,6.75738873767893,2.033749518318804,1.952925892363868,0.0,0.224307134754153,0.246471253432408,0.0,3.40708928674451,0.0,0.0,0,6.282925892363865,0.985228136034252,1.33883576043649,19.6363636363636,0,0,12.293925892363838,9.61180555555556,9,7854.52947948708,18.30374566486924,3.583518938,72.1784666363636,326.640208,245.66,248.76,131,7676.129284,99.5,1.44930737419943,12.841643245852,9326.85953837103,78.83333333333333,325.6875,319.85,416.912956,0.523809523809524,67.392633042735,0.0,16.0,3.6527354927776674,3.6527354927776674,4368.19440496004
0,0,0,20.76694589203562,11.072821186041976,0.362136843481101,13.0837723402005,1.1997149942745653,1.8662182574641968,0.5542259857458428,0.362136843481101,0.196558490003837,37.3,2.42857142857143,0.5,0.4985311581973874,0,8.028625374,1.37878349348618,1.11948590551812,19.5384615384615,0,0,16.013897117313874,0.0,4,4377.632936,7.198289965647392,0.0,70.61514992,195.07392,151.8,150.436,40,3135.03737958201,101.33333333333331,1.14277937419943,13.8474743993812,4269.02517616164,92.0,159.762,158.64,201.38904,0.571428571428572,24.105417417094,0.0,20.0,2.837316614304653,2.8379406701879404,1109.50591214549
0,1,1,24.43216994926096,10.34662567530722,0.277671019574763,13.9874525362851,1.5241646370145274,2.909843779163338,0.282360434560398,0.272179949090541,0.394433701077555,38.8,3.03495502683837,0.625,0.6253587024329383,0,16.001210609880545,1.13496997460394,1.4133233063991,18.9411764705882,0,0,32.06060377596237,3.92030864197531,5,5015.11909713884,9.144987822087163,0.0,66.3307995294118,209.66127,155.526,157.9735,56,3850.15636391552,51.61419753,1.53832526989933,26.1862020684687,6494.074252,39.3641975308642,206.276,203.136,272.54617,0.537037037,38.77007783698,0.0,24.8888888888889,3.661129601771623,3.660917519922627,3536.16394210025
0,1,1,24.43476223369404,10.336007072580406,0.334798389101982,15.846636319007,1.4065863991822647,2.9177983359878854,0.3633883476483184,0.334798389101982,0.462454941739408,25.3,2.46153846153846,0.625,0.6253587024329383,0,16.00221024895491,1.23890125660263,1.5507862765129,26.0,0,0,32.06110245887686,3.95074074074074,4,2870.221078,7.032931995911324,0.0,96.2941888333334,118.524772,87.386,88.6945,24,2219.41782364773,28.09259259259259,1.77865409529169,0.0,2502.10471967053,25.29629629629629,88.6075,86.578,114.257526,0.615384615384615,21.365950109396,0.0,31.3846153846154,1.940861752682487,1.9404451680445367,1320.36569463725
0,0,0,20.862452168479432,10.998885632660874,0.214882485053975,6.75738873767893,2.033749518318804,1.952925892363868,0.0,0.224307134754153,0.246471253432408,0.0,3.40708928674451,0.0,0.0,0,6.282925892363865,0.985228136034252,1.33883576043649,19.6363636363636,0,0,12.293925892363838,9.61180555555556,9,7854.52947948708,18.30374566486924,3.583518938,72.1784666363636,326.640208,245.66,248.76,131,7676.129284,99.5,1.44930737419943,12.841643245852,9326.85953837103,78.83333333333333,325.6875,319.85,416.912956,0.523809523809524,67.392633042735,0.0,16.0,3.6527354927776674,3.6527354927776674,4368.19440496004
0,0,0,20.89776363985416,10.947154063728652,0.259958529595072,10.059927305866,1.7516394640346449,1.9893726617240648,0.1881964217010825,0.270709393031058,0.239037210656777,9.23,3.25222159189249,0.25,0.2492655790986937,0,8.011073103,1.20721002674481,1.32326869654624,20.7272727272727,1,1,16.004548497269298,0.0,9,7389.58514345544,17.516394640346448,4.27492849911751,76.5330000909091,332.286728,256.6,260.4585,99,7449.55379040951,99.0,1.41266631173582,11.126902983394,5646.2681078548,95.66666666666669,231.4525,226.65,284.815548,0.56060606060606,56.686923722,5.7495118332839,18.1818181818182,3.565106684252183,3.565935991724092,5848.62987154654
0,0,0,20.89776363985416,10.947154063728652,0.259958529595072,10.059927305866,1.7516394640346449,1.9893726617240648,0.1881964217010825,0.270709393031058,0.239037210656777,9.23,3.25222159189249,0.25,0.2492655790986937,0,8.011073103,1.20721002674481,1.32326869654624,20.7272727272727,1,1,16.004548497269298,0.0,9,7389.58514345544,17.516394640346448,4.27492849911751,76.5330000909091,332.286728,256.6,260.4585,99,7449.55379040951,99.0,1.41266631173582,11.126902983394,5646.2681078548,95.66666666666669,231.4525,226.65,284.815548,0.56060606060606,56.686923722,5.7495118332839,18.1818181818182,3.565106684252183,3.565935991724092,5848.62987154654
0,1,2,24.53188500451613,10.24905088142002,0.387415125422769,22.379714691196,1.298550071242012,3.0085724251265504,0.6426603317505524,0.402624178940343,0.552694052640581,63.74,2.44175147084276,1.5,1.4999829839645704,0,16.101116908111727,1.64571137040758,1.71115530074868,43.2941176470588,0,0,32.16055962313479,3.76884259259259,6,3016.73354,11.686950641178107,3.13277312581479,168.013534470588,158.742426,120.58,125.1282,62,5233.21075198461,46.16358024691358,2.22079454345835,5.76024741887444,3396.00355180647,36.43518518518519,146.1747,141.802,183.873218,0.823529411764706,47.06424951,0.0,47.0588235294118,2.418880000333316,2.418653259676228,3151.81580858851
0,0,0,20.89777508123336,10.94705933618694,0.27725201698442,10.379343438863,1.7371589359261803,1.989502693092388,0.1941428619138307,0.291056381484488,0.240233086195042,20.23,3.0115411025723,0.25,0.2492655790986937,0,8.006122735114129,1.23638641087129,1.33470565074906,20.9473684210526,1,1,16.002046673264438,0.0,8,6587.09644904653,15.634430423335624,4.12309397550809,77.4404074210526,287.936832,220.78,223.4735,82,6487.783371,103.33333333333334,1.44213331834158,11.126902983394,5239.556848,93.33333333333336,212.8375,208.65,262.616884,0.578947368421053,49.995579412,5.7495118332839,19.0526315789474,3.1843797711501383,3.184702559312402,3899.373248
0,1,1,24.43217397273002,10.346485353455137,0.303161063833899,16.3015744534226,1.404266982500166,2.9099260389296635,0.4280422794021908,0.298598506818831,0.356644855485719,59.03,3.12785199605152,0.875,0.8746242815316321,0,16.001211184063465,1.33157962258578,1.35306237927696,20.0,0,0,32.060603959565384,3.10594135802469,6,7408.56755011085,11.234135860001327,0.693147180559945,71.06122771,325.30282,244.362,248.4532,83,6005.59528151561,84.22839506,1.45505384854027,26.1862020684687,8340.40516448245,77.54629629629629,281.8975,277.212,367.700908,0.56060606060606,57.57704335,0.0,25.0,4.500107643039354,4.500332310254108,6042.24099368105
0,0,0,24.432114540001137,10.477119530463558,0.415306292615943,20.8976275907073,0.7281751806093306,3.640613390974992,1.0817101622367005,0.405639062229566,0.581995196880808,41.28,2.37744375108173,1.35,1.3600169125528034,0,15.00428656710771,1.62255624891827,1.23440082860518,37.2,0,0,30.97576585,0.0,3,3713.700049,5.0972262642653146,0.0,144.8068942,193.102572,157.35,155.7315,39,3042.16482439382,45.74074074074074,1.71717050897756,0.0,2203.483877,75.0,95.994,93.288,118.873224,0.6875,29.82016731,0.0,33.375,2.0043216431739017,1.9878017644835348,2756.205859
0,0,0,20.828627168035748,11.013763636183455,0.219969989563375,9.28769889753414,1.760140845659303,1.9217491961881503,0.142242044039212,0.221923064357766,0.224674438792734,17.07,3.89038467821117,0.25,0.2492655790986937,0,8.021883624264785,1.10961532178883,1.23425519124537,17.0322580645161,0,0,16.010040241381148,13.3789174626079,11,11552.2117418799,21.12169014791164,2.484906649788,60.5466760967742,494.090008,375.24,380.1975,131,8616.03399757467,129.5,1.25666756553062,51.86948856,12693.1266971813,116.25,418.05,412.51,543.138812,0.489583333333333,76.04910898,0.0,15.0,7.649160234710354,7.649286079919935,10443.3585155617
0,0,0,20.890847946840616,10.95330046157362,0.299388870825818,10.7708762636352,1.7231559500934144,1.9826512931332896,0.2184477009934715,0.31794555539995,0.24132802896225,20.23,2.7282177784002,0.25,0.2492655790986937,0,8.006122020117877,1.2717822215998,1.34790266197748,21.875,1,1,16.00204638644312,0.0,7,4643.398426,13.785247600747317,3.44601139745195,81.43059025,203.348224,155.8,157.3505,67,5014.49735768042,91.44444444444446,1.482650452,5.563451491697,4437.068153553,63.333333333333336,175.8525,172.83,218.266988,0.604166666666667,38.625739361698,5.7495118332839,20.25,2.872990758,2.8733596210472374,2615.01003950909
0,0,0,20.87484229683621,10.96960673228892,0.209052139395241,6.79254416880697,1.8127400889205216,1.965316020720644,0.0,0.212058483114405,0.232891570047703,0.0,3.51377131403666,0.0,0.0,0,6.295316020720644,0.94566030460064,1.26507070476506,16.0,0,0,12.306316020720656,4.24074074074074,8,8504.66774849387,14.501920711364171,0.0,56.1594323333333,345.598096,258.2,260.97,64,5590.76674429314,79.11111111111111,1.29708093944936,27.6949487987625,5412.56586386125,75.33333333333334,205.6525,201.09,257.950004,0.46969696969697,47.795442204849,0.0,13.7272727272727,3.847466729757437,3.847466729757437,4563.65982120579
0,0,0,20.76694589203562,11.072821186041976,0.362136843481101,13.0837723402005,1.1997149942745653,1.8662182574641968,0.5542259857458428,0.362136843481101,0.196558490003837,37.3,2.42857142857143,0.5,0.4985311581973874,0,8.028625374,1.37878349348618,1.11948590551812,19.5384615384615,0,0,16.013897117313874,0.0,4,4377.632936,7.198289965647392,0.0,70.61514992,195.07392,151.8,150.436,40,3135.03737958201,101.33333333333331,1.14277937419943,13.8474743993812,4269.02517616164,92.0,159.762,158.64,201.38904,0.571428571428572,24.105417417094,0.0,20.0,2.837316614304653,2.8379406701879404,1109.50591214549
0,0,0,20.89210446785124,10.953192708793068,0.254228974869528,9.91539173094719,1.7900037583565556,1.9837397066519749,0.1716613961020091,0.267229715661644,0.242957514888597,9.23,3.31473178076206,0.25,0.2492655790986937,0,8.011073781022901,1.20883017529495,1.34522492713094,21.3913043478261,1,1,16.004548800149266,2.81131330309902,10,6935.39003978939,19.69004134192211,4.3646897150206,79.4778314347826,319.76764,248.3,252.4655,108,7715.36330963286,106.1111111111111,1.47250255905165,5.563451491697,6423.20073295159,99.66666666666666,250.165,245.44,311.313952,0.579710144927536,58.802868221094,5.7495118332839,18.9565217391304,4.441691443124125,4.442473232503304,6311.81883537249
0,1,1,24.43216994926096,10.34662567530722,0.277671019574763,13.9874525362851,1.5241646370145274,2.909843779163338,0.282360434560398,0.272179949090541,0.394433701077555,38.8,3.03495502683837,0.625,0.6253587024329383,0,16.001210609880545,1.13496997460394,1.4133233063991,18.9411764705882,0,0,32.06060377596237,3.92030864197531,5,5015.11909713884,9.144987822087163,0.0,66.3307995294118,209.66127,155.526,157.9735,56,3850.15636391552,51.61419753,1.53832526989933,26.1862020684687,6494.074252,39.3641975308642,206.276,203.136,272.54617,0.537037037,38.77007783698,0.0,24.8888888888889,3.661129601771623,3.660917519922627,3536.16394210025
0,0,0,20.81401034609041,11.026023511494204,0.271418499873242,11.5092521511192,1.618899924097802,1.909831681325552,0.3384736749790318,0.277907923967353,0.225412732817194,26.3,3.35329175687149,0.5,0.4985311581973874,0,8.028765099815383,1.29056443290323,1.26224559045463,20.64,1,1,16.01398372114563,7.10587089002267,9,9062.09660756463,17.807899165075824,2.708050201,76.00416668,408.413768,317.1,319.1105,136,8099.08849137132,149.33333333333331,1.304443547,32.10410811463,10534.8404761479,129.41666666666669,375.013,371.43,477.986532,0.56,64.258799572678,0.0,18.64,4.842872702937613,4.844381133936785,6076.45138999134
0,1,2,24.53188500451613,10.24905088142002,0.387415125422769,22.379714691196,1.298550071242012,3.0085724251265504,0.6426603317505524,0.402624178940343,0.552694052640581,63.74,2.44175147084276,1.5,1.4999829839645704,0,16.101116908111727,1.64571137040758,1.71115530074868,43.2941176470588,0,0,32.16055962313479,3.76884259259259,6,3016.73354,11.686950641178107,3.13277312581479,168.013534470588,158.742426,120.58,125.1282,62,5233.21075198461,46.16358024691358,2.22079454345835,5.76024741887444,3396.00355180647,36.43518518518519,146.1747,141.802,183.873218,0.823529411764706,47.06424951,0.0,47.0588235294118,2.418880000333316,2.418653259676228,3151.81580858851
0,0,0,20.920855041853148,10.92200058447585,0.250036945006955,9.88718965973673,1.6543886427546997,2.0118263589633267,0.1718719626755874,0.256334394693195,0.232371890539687,20.23,3.4096789134078,0.25,0.2492655790986937,0,8.006080040473257,1.17528358731335,1.28275563609264,18.3478260869565,0,0,16.002040812413753,0.734143518518519,9,9002.05143867827,16.543886427546997,2.94443897916644,66.078091,374.9972,283.1,285.7705,83,7253.95397959444,145.83333333333331,1.331995194,20.7712115990719,7198.47430040174,104.25,274.227,269.06,343.655376,0.527777777777778,59.585806145396,0.0,16.75,4.581150980723646,4.581425914,3787.0034770599
0,0,0,20.84909233869564,10.994164682137653,0.240593720686292,9.36194434360386,1.7900729094226298,1.949996206347696,0.1832475982657838,0.248657528386146,0.232289448668765,12.89,3.53163999550005,0.1428571428571429,0.1425001784821875,0,7.044458632,1.16879972264104,1.39104493785811,19.1538461538462,0,0,14.029498343374208,6.8679367441421,10,8367.684188,19.69080200364893,3.70284399446431,69.8638293461539,363.488252,279.057,282.981,121,7784.45810180323,108.25,1.3756997527975,31.8801300633171,9690.44786,89.0,330.556,326.006,422.89188,0.525641025641026,64.98102364,0.0,16.3076923076923,5.345007619478908,5.345272883928357,7245.84085844993
0,0,0,20.920855041853148,10.92200058447585,0.250036945006955,9.88718965973673,1.6543886427546997,2.0118263589633267,0.1718719626755874,0.256334394693195,0.232371890539687,20.23,3.4096789134078,0.25,0.2492655790986937,0,8.006080040473257,1.17528358731335,1.28275563609264,18.3478260869565,0,0,16.002040812413753,0.734143518518519,9,9002.05143867827,16.543886427546997,2.94443897916644,66.078091,374.9972,283.1,285.7705,83,7253.95397959444,145.83333333333331,1.331995194,20.7712115990719,7198.47430040174,104.25,274.227,269.06,343.655376,0.527777777777778,59.585806145396,0.0,16.75,4.581150980723646,4.581425914,3787.0034770599
0,0,0,20.87484229683621,10.96960673228892,0.209052139395241,6.79254416880697,1.8127400889205216,1.965316020720644,0.0,0.212058483114405,0.232891570047703,0.0,3.51377131403666,0.0,0.0,0,6.295316020720644,0.94566030460064,1.26507070476506,16.0,0,0,12.306316020720656,4.24074074074074,8,8504.66774849387,14.501920711364171,0.0,56.1594323333333,345.598096,258.2,260.97,64,5590.76674429314,79.11111111111111,1.29708093944936,27.6949487987625,5412.56586386125,75.33333333333334,205.6525,201.09,257.950004,0.46969696969697,47.795442204849,0.0,13.7272727272727,3.847466729757437,3.847466729757437,4563.65982120579
0,0,0,24.432114540001137,10.477119530463558,0.415306292615943,20.8976275907073,0.7281751806093306,3.640613390974992,1.0817101622367005,0.405639062229566,0.581995196880808,41.28,2.37744375108173,1.35,1.3600169125528034,0,15.00428656710771,1.62255624891827,1.23440082860518,37.2,0,0,30.97576585,0.0,3,3713.700049,5.0972262642653146,0.0,144.8068942,193.102572,157.35,155.7315,39,3042.16482439382,45.74074074074074,1.71717050897756,0.0,2203.483877,75.0,95.994,93.288,118.873224,0.6875,29.82016731,0.0,33.375,2.0043216431739017,1.9878017644835348,2756.205859
0,1,1,24.43217397273002,10.346485353455137,0.303161063833899,16.3015744534226,1.404266982500166,2.9099260389296635,0.4280422794021908,0.298598506818831,0.356644855485719,59.03,3.12785199605152,0.875,0.8746242815316321,0,16.001211184063465,1.33157962258578,1.35306237927696,20.0,0,0,32.060603959565384,3.10594135802469,6,7408.56755011085,11.234135860001327,0.693147180559945,71.06122771,325.30282,244.362,248.4532,83,6005.59528151561,84.22839506,1.45505384854027,26.1862020684687,8340.40516448245,77.54629629629629,281.8975,277.212,367.700908,0.56060606060606,57.57704335,0.0,25.0,4.500107643039354,4.500332310254108,6042.24099368105
0,0,0,20.828627168035748,11.013763636183455,0.219969989563375,9.28769889753414,1.760140845659303,1.9217491961881503,0.142242044039212,0.221923064357766,0.224674438792734,17.07,3.89038467821117,0.25,0.2492655790986937,0,8.021883624264785,1.10961532178883,1.23425519124537,17.0322580645161,0,0,16.010040241381148,13.3789174626079,11,11552.2117418799,21.12169014791164,2.484906649788,60.5466760967742,494.090008,375.24,380.1975,131,8616.03399757467,129.5,1.25666756553062,51.86948856,12693.1266971813,116.25,418.05,412.51,543.138812,0.489583333333333,76.04910898,0.0,15.0,7.649160234710354,7.649286079919935,10443.3585155617
0,0,0,20.77264973,11.06919819589738,0.256382472005959,9.975009329,1.6166140295871794,1.872787608449058,0.2156952323151775,0.256382472005959,0.215205539204727,17.07,3.31611151650953,0.25,0.2492655790986937,0,8.021943861,1.14332010212777,1.1873465309665,16.5714285714286,0,0,16.010048524059698,3.54101851851852,7,6530.20493225318,12.932912236697437,0.693147180559945,58.4403784285714,287.71626,221.49,223.3035,78,5314.51511693877,109.83333333333334,1.19954930308573,39.5307608910853,8009.16008729178,102.25,271.606,269.1,350.60116,0.484848484848485,44.90940762098,0.0,15.0,4.628437904196947,4.628583221253789,4987.75125653149
0,0,0,20.77264973,11.06919819589738,0.256382472005959,9.975009329,1.6166140295871794,1.872787608449058,0.2156952323151775,0.256382472005959,0.215205539204727,17.07,3.31611151650953,0.25,0.2492655790986937,0,8.021943861,1.14332010212777,1.1873465309665,16.5714285714286,0,0,16.010048524059698,3.54101851851852,7,6530.20493225318,12.932912236697437,0.693147180559945,58.4403784285714,287.71626,221.49,223.3035,78,5314.51511693877,109.83333333333334,1.19954930308573,39.5307608910853,8009.16008729178,102.25,271.606,269.1,350.60116,0.484848484848485,44.90940762098,0.0,15.0,4.628437904196947,4.628583221253789,4987.75125653149
0,0,0,20.86463968313567,10.98167933927863,0.246074237215088,9.79514178188604,1.7711316043588718,1.957569518245835,0.1593399715349351,0.254737904690564,0.237903316701994,17.07,3.4608899943072,0.25,0.2492655790986937,0,8.021948057,1.18296619546752,1.31354081454423,19.68,1,1,16.01004962519404,3.67634259259259,10,10866.098735263,19.48244764794759,3.71357206670431,72.17217724,489.43464,377.96,382.709,141,9933.18572627476,155.83333333333326,1.39027138671544,26.6891176452333,8693.93153772429,164.11111111111111,338.3695,331.94,421.417568,0.546666666666667,77.407184251094,0.0,17.52,4.501324638576411,4.501446120955938,9794.59921072316
0,0,0,20.805628433165538,11.0394447131423,0.242009257790828,9.70544085487865,1.737795056803079,1.8978124681816813,0.1935975226705434,0.242009257790828,0.21622751261801,20.23,3.52,0.25,0.2492655790986937,0,8.006078463562528,1.12385618977472,1.19078856891625,17.36,1,1,16.002040444887967,3.70361111111111,8,13234.6506595466,15.640155511227714,2.07944154167984,61.76041076,569.723016,434.72,437.5895,145,9352.313637,149.3333333333333,1.20272841910336,33.1099392681593,11573.2298652817,160.49999999999997,410.5615,404.79,523.419244,0.48,77.60075075,0.0,14.72,4.039113924306274,4.039417004930069,9260.65203333606
0,0,0,20.85901516184977,10.984137373973248,0.289985754,10.1885075777706,1.7133717424346169,1.956829099713468,0.2482114402290089,0.306619932006443,0.233107421069647,12.89,2.8341652627873,0.1428571428571429,0.1425001784821875,0,7.044216166665654,1.25329757846304,1.47861228597622,20.8235294117647,0,0,14.029460366474678,4.7362962962963,7,4282.95880938769,13.706973939476937,3.270044111,77.1190983529412,192.279916,148.215,150.777,73,5005.7633424345,68.33333333333334,1.45493036139065,12.4871886913876,5095.88615547009,53.5,183.013,179.903,231.083708,0.568627450980392,40.29741249,0.0,18.2352941176471,3.1208498459991936,3.1210201801045354,4002.93279303679
0,0,0,20.76809142316172,11.073282711102944,0.274825010453231,10.3065817730699,1.5697072375751795,1.8674713592669088,0.2403449446344127,0.274825010453231,0.213857240175391,17.07,3.08049079015688,0.25,0.2492655790986937,0,8.021954676667148,1.1674367232867,1.18275965971389,16.6666666666667,0,0,16.01004986577755,2.93592592592593,6,5573.45359893008,10.987950663026256,0.0,58.8205361111111,236.96426,180.09,181.673,61,4254.30664441247,94.33333333333334,1.1953662556941,33.1099392681593,6498.45567191164,67.16666666666667,223.6395,221.76,287.95188,0.491228070175439,36.42116956,0.0,15.3684210526316,4.087305927664178,4.087481783364101,4094.49844389149
0,0,0,20.76809142316172,11.073282711102944,0.274825010453231,10.3065817730699,1.5697072375751795,1.8674713592669088,0.2403449446344127,0.274825010453231,0.213857240175391,17.07,3.08049079015688,0.25,0.2492655790986937,0,8.021954676667148,1.1674367232867,1.18275965971389,16.6666666666667,0,0,16.01004986577755,2.93592592592593,6,5573.45359893008,10.987950663026256,0.0,58.8205361111111,236.96426,180.09,181.673,61,4254.30664441247,94.33333333333334,1.1953662556941,33.1099392681593,6498.45567191164,67.16666666666667,223.6395,221.76,287.95188,0.491228070175439,36.42116956,0.0,15.3684210526316,4.087305927664178,4.087481783364101,4094.49844389149
0,0,0,20.805628433165538,11.0394447131423,0.242009257790828,9.70544085487865,1.737795056803079,1.8978124681816813,0.1935975226705434,0.242009257790828,0.21622751261801,20.23,3.52,0.25,0.2492655790986937,0,8.006078463562528,1.12385618977472,1.19078856891625,17.36,1,1,16.002040444887967,3.70361111111111,8,13234.6506595466,15.640155511227714,2.07944154167984,61.76041076,569.723016,434.72,437.5895,145,9352.313637,149.3333333333333,1.20272841910336,33.1099392681593,11573.2298652817,160.49999999999997,410.5615,404.79,523.419244,0.48,77.60075075,0.0,14.72,4.039113924306274,4.039417004930069,9260.65203333606
0,0,0,20.86463968313567,10.98167933927863,0.246074237215088,9.79514178188604,1.7711316043588718,1.957569518245835,0.1593399715349351,0.254737904690564,0.237903316701994,17.07,3.4608899943072,0.25,0.2492655790986937,0,8.021948057,1.18296619546752,1.31354081454423,19.68,1,1,16.01004962519404,3.67634259259259,10,10866.098735263,19.48244764794759,3.71357206670431,72.17217724,489.43464,377.96,382.709,141,9933.18572627476,155.83333333333326,1.39027138671544,26.6891176452333,8693.93153772429,164.11111111111111,338.3695,331.94,421.417568,0.546666666666667,77.407184251094,0.0,17.52,4.501324638576411,4.501446120955938,9794.59921072316
0,0,0,20.85901516184977,10.984137373973248,0.289985754,10.1885075777706,1.7133717424346169,1.956829099713468,0.2482114402290089,0.306619932006443,0.233107421069647,12.89,2.8341652627873,0.1428571428571429,0.1425001784821875,0,7.044216166665654,1.25329757846304,1.47861228597622,20.8235294117647,0,0,14.029460366474678,4.7362962962963,7,4282.95880938769,13.706973939476937,3.270044111,77.1190983529412,192.279916,148.215,150.777,73,5005.7633424345,68.33333333333334,1.45493036139065,12.4871886913876,5095.88615547009,53.5,183.013,179.903,231.083708,0.568627450980392,40.29741249,0.0,18.2352941176471,3.1208498459991936,3.1210201801045354,4002.93279303679
